x1L,y1L,x2L,y2L,x1R,y1R,x2R,y2R,g1
130,349,418,0,1355,349,832,0,-0.00057260660889
142,349,416,0,1357,349,833,0,-0.007289053610301
126,349,415,0,1290,349,779,0,0.002111901025187
127,349,416,0,1281,349,774,0,0.004974252946829
135,349,412,0,1354,349,814,0,-0.002530069397146
132,349,402,0,1359,349,809,0,-0.002530069397146
138,349,402,0,1365,349,751,0,0.011729295156596
133,349,404,0,1384,349,730,0,0.009934650776859
135,349,397,0,1277,349,727,0,0.010631718678383
221,349,557,0,1264,349,715,0,0.013317430477628
174,349,354,0,1280,349,670,0,0.023127826821456
158,349,354,0,1255,349,650,0,0.023127826821456
167,349,343,0,1213,349,619,0,0.030858762925002
143,349,341,0,1312,349,649,0,0.043190669200115
143,349,337,0,1143,349,537,0,0.037686299160368
150,349,331,0,1124,349,515,0,0.037686299160368
133,349,340,0,1140,349,562,0,0.048152173261812
136,349,288,0,1200,349,492,0,0.077237092925129
149,349,258,0,1241,349,487,0,0.062685879341838
140,349,259,0,1180,349,436,0,0.021130058660317
139,349,263,0,1165,349,394,0,0.021130058660317
132,349,238,0,1062,349,384,0,0.033101527012565
121,349,220,0,966,349,325,0,0.033101527012565
105,349,221,0,922,349,345,0,0.035059521114987
88,349,160,0,1104,349,363,0,0.051347886612133
77,349,132,0,1092,349,330,0,0.051347886612133
56,349,112,0,1098,349,357,0,-0.076981390664493
28,349,111,0,1113,349,343,0,-0.076981390664493
11,349,96,0,1196,349,346,0,0.010914494139954
0,0,0,0,1351,349,409,0,0.101227076565148
0,0,0,0,1304,349,354,0,0.142396742486245
0,0,0,0,1275,349,336,0,0.168302027907697
0,0,0,0,1241,349,286,0,0.168302027907697
0,0,0,0,1229,349,288,0,0.181884476339582
0,0,0,0,1327,349,271,0,0.193529842051879
0,0,0,0,1170,349,309,0,0.193273080224487
0,0,0,0,1133,349,278,0,0.193273080224487
0,0,0,0,1178,349,261,0,0.206172464695943
0,0,0,0,1185,349,201,0,0.206172464695943
0,0,0,0,1209,349,180,0,0.209995661884573
0,0,0,0,1318,349,166,0,0.21202699777242
0,0,0,0,1187,349,228,0,0.208407186228916
0,0,0,0,1149,349,252,0,0.210084508425313
0,0,0,0,1200,349,227,0,0.210084508425313
0,0,0,0,1268,349,233,0,0.205048247098596
0,0,0,0,1137,349,272,0,0.203972091731652
0,0,0,0,1182,349,263,0,0.19956633389773
0,0,0,0,1212,349,252,0,0.19956633389773
0,0,0,0,1145,349,281,0,0.202719618475621
0,0,0,0,1208,349,282,0,0.192995667700009
0,0,0,0,1203,349,281,0,0.192995667700009
0,0,0,0,1254,349,308,0,0.191232481961552
0,0,0,0,1287,349,279,0,0.191232481961552
0,0,0,0,1242,349,338,0,0.183692451018367
0,0,0,0,1220,349,346,0,0.183692451018367
0,0,0,0,1267,349,317,0,0.181093572394334
0,0,0,0,1231,349,358,0,0.176946076214876
0,0,0,0,1258,349,365,0,0.174831161264397
0,0,0,0,1242,349,383,0,0.176405948964145
0,0,0,0,1271,349,371,0,0.172810528844091
0,0,0,0,1318,349,353,0,0.16808448949844
0,0,0,0,1354,349,356,0,0.16808448949844
0,0,0,0,1354,349,337,0,0.167063080637306
0,0,0,0,1339,349,333,0,0.161699727966334
0,0,0,0,1290,349,371,0,0.158648721834018
0,0,0,0,1307,349,382,0,0.158648721834018
0,0,0,0,1386,349,395,0,0.157224702657376
0,0,0,0,1341,349,380,0,0.148988594501466
0,0,0,0,1457,349,364,0,0.144919836215025
0,0,0,0,1242,349,315,0,0.144919836215025
0,0,0,0,1316,349,370,0,0.086432821611463
17,349,23,0,1468,349,386,0,0.086432821611463
16,349,46,0,1311,349,384,0,0.137698951179022
14,349,66,0,1220,349,317,0,0.025513354827713
13,349,86,0,1328,349,365,0,0.025513354827713
14,349,100,0,1178,349,302,0,0.035841049424633
0,0,0,0,1310,349,365,0,0.061836494096854
0,349,9,0,1418,349,371,0,0.151963946385566
0,0,0,0,1419,349,357,0,0.127048263497243
0,0,0,0,1397,349,365,0,0.156582850643572
0,0,0,0,1340,349,370,0,0.164458862441619
0,0,0,0,1364,349,383,0,0.164458862441619
0,0,0,0,1368,349,328,0,0.172082201558678
0,0,0,0,1402,349,383,0,0.157540460164174
0,0,0,0,1326,349,395,0,0.157540460164174
0,0,0,0,1360,349,439,0,0.168222731210619
0,0,0,0,1407,349,458,0,0.168004308963014
0,0,0,0,1476,349,479,0,0.167214172429738
0,0,0,0,1325,349,483,0,0.163619836880248
0,0,0,0,1416,349,433,0,0.163619836880248
0,0,0,0,1330,349,421,0,0.164969338021771
0,0,0,0,1349,349,459,0,0.165370015954001
0,0,0,0,1344,349,487,0,0.160210736639479
-27,349,34,0,1328,349,480,0,0.030445031770451
65,349,174,0,1383,349,504,0,0.07550354717645
82,349,244,0,1319,349,480,0,0.07550354717645
116,349,293,0,1364,349,529,0,0.18395962001816
-13,349,287,0,1228,349,489,0,0.167528408869805
126,349,350,0,1336,349,549,0,0.152365555619202
112,349,322,0,1298,349,558,0,0.152365555619202
123,349,347,0,1349,349,591,0,0.137433930769966
192,349,440,0,1383,349,677,0,0.127577225124132
139,349,377,0,1381,349,672,0,0.112382793257515
119,349,523,0,1335,349,668,0,0.090907068080401
174,349,759,0,1400,349,723,0,0.086142963147652
225,349,605,0,1439,349,764,0,0.064551239054597
319,349,794,0,1414,349,747,0,0.064551239054597
302,349,673,0,1358,349,745,0,0.04447383559067
329,349,732,0,1445,349,787,0,0.03073786503579
352,349,651,0,1483,349,820,0,0.03073786503579
418,349,712,0,1512,349,780,0,0.017861768852248
320,349,696,0,1414,349,805,0,0.002280059012412
364,349,716,0,1478,349,801,0,0.002280059012412
238,349,505,0,1487,349,810,0,-0.000182337207454
246,349,503,0,1437,349,827,0,0.002256433675092
132,349,370,0,1476,349,845,0,0.002256433675092
91,349,357,0,1500,349,866,0,-0.009304774639151
94,349,360,0,1500,349,872,0,-0.002006711248115
103,349,364,0,1502,349,877,0,-0.009674325973219
106,349,365,0,1464,349,864,0,-0.020871138802513
154,349,398,0,1490,349,883,0,-0.020871138802513
138,349,390,0,1504,349,884,0,-0.026078711803162
113,349,370,0,1482,349,864,0,-0.018872551289787
134,349,387,0,1489,349,878,0,-0.023210219177791
161,349,403,0,1446,349,848,0,-0.023210219177791
154,349,395,0,1463,349,859,0,-0.016460981946821
106,349,354,0,1463,349,858,0,-0.019374101268759
120,349,371,0,1444,349,850,0,-0.008885057133077
210,349,444,0,1403,349,834,0,0.00144697637436
109,349,365,0,1456,349,851,0,0.010617537912595
122,349,376,0,1454,349,849,0,0.001497386726591
134,349,387,0,1415,349,834,0,0.001497386726591
119,349,385,0,1460,349,842,0,-0.002289824294305
134,349,387,0,1457,349,840,0,-0.002289824294305
132,349,387,0,1391,349,816,0,0.000981753662348
184,349,438,0,1384,349,809,0,-0.003917742280036
111,349,374,0,1382,349,808,0,-0.003917742280036
194,349,438,0,1376,349,815,0,-0.002154519778295
184,349,436,0,1389,349,820,0,0.011817281751444
177,349,429,0,1467,349,870,0,0.00248552831626
174,349,426,0,1455,349,882,0,0.00248552831626
172,349,426,0,1475,349,888,0,0.003436863650729
171,349,427,0,1468,349,889,0,0.006974132155701
168,349,430,0,1494,349,899,0,-0.001632812719102
171,349,433,0,1447,349,888,0,-0.005364044840995
173,349,437,0,1446,349,878,0,-0.003312532636255
168,349,435,0,1450,349,881,0,-0.003312532636255
175,349,435,0,1423,349,858,0,0.006887417549621
169,349,432,0,1416,349,850,0,0.005697433356086
162,349,431,0,1393,349,826,0,0.005697433356086
167,349,430,0,1429,349,844,0,6.70217528198362E-05
164,349,433,0,1403,349,828,0,6.70217528198362E-05
166,349,433,0,1391,349,822,0,-0.001197323189034
168,349,428,0,1388,349,827,0,-0.00050576356323
168,349,433,0,1396,349,828,0,-0.00050576356323
169,349,439,0,1412,349,839,0,0.00202026171605
170,349,435,0,1363,349,815,0,0.00638443949928
162,349,435,0,1366,349,829,0,0.00638443949928
158,349,431,0,1409,349,840,0,-0.001595383882267
157,349,430,0,1424,349,857,0,0.012125525417978
153,349,422,0,1465,349,880,0,-0.003151259397884
148,349,427,0,1420,349,858,0,0.008949609282276
153,349,433,0,1383,349,844,0,-0.004586560413419
152,349,425,0,1420,349,867,0,-0.010856199012488
148,349,420,0,1418,349,862,0,-0.010856199012488
150,349,427,0,1408,349,837,0,0.001411530559385
144,349,431,0,1397,349,847,0,-0.009022692349885
138,349,424,0,1395,349,844,0,0.001045221615455
140,349,425,0,1399,349,845,0,0.001045221615455
138,349,423,0,1359,349,821,0,-0.003908495994255
142,349,425,0,1390,349,842,0,0.008202876932156
139,349,423,0,1380,349,837,0,0.008063521114379
136,349,421,0,1391,349,846,0,0.008063521114379
140,349,420,0,1378,349,839,0,-0.014209146357778
138,349,426,0,1407,349,855,0,-0.014209146357778
131,349,426,0,1375,349,849,0,-0.010266385817988
132,349,424,0,1409,349,862,0,-0.010266385817988
124,349,421,0,1386,349,856,0,-0.010266385817988
121,349,421,0,1410,349,869,0,0.000412120019407
124,349,419,0,1372,349,847,0,-0.007737710262459
123,349,417,0,1367,349,834,0,-0.007737710262459
123,349,414,0,1345,349,822,0,-0.004231070187757
114,349,415,0,1368,349,820,0,-0.004231070187757
119,349,410,0,1315,349,789,0,-0.003146712182367
113,349,408,0,1344,349,796,0,-0.003146712182367
111,349,416,0,1330,349,799,0,-0.006114085467319
110,349,414,0,1336,349,800,0,0.001183801340364
105,349,409,0,1337,349,822,0,0.000297791141629
100,349,405,0,1354,349,830,0,0.003479758319323
100,349,405,0,1414,349,857,0,0.004870450274032
95,349,408,0,1367,349,848,0,0.003381459644571
99,349,401,0,1342,349,841,0,0.004892603588956
95,349,406,0,1344,349,838,0,0.01671554631008
91,349,407,0,1353,349,831,0,0.01671554631008
88,349,406,0,1375,349,842,0,0.006792914498138
94,349,408,0,1360,349,846,0,0.014642269542989
97,349,410,0,1344,349,838,0,0.014642269542989
99,349,410,0,1369,349,844,0,0.011520044749971
106,349,415,0,1343,349,836,0,0.009145893757859
102,349,419,0,1355,349,843,0,0.009145893757859
108,349,425,0,1358,349,843,0,0.009387995503133
112,349,426,0,1378,349,843,0,0.009387995503133
121,349,431,0,1347,349,839,0,0.002826840142712
284,349,566,0,1379,349,868,0,-0.000727375699322
387,349,622,0,1363,349,852,0,-0.000727375699322
322,349,604,0,1371,349,854,0,-0.002448335477838
133,349,440,0,1371,349,864,0,-0.004387576105855
131,349,437,0,1408,349,880,0,-0.004459998768218
129,349,434,0,1441,349,885,0,-0.006391660251547
127,349,437,0,1457,349,900,0,-0.00638113479654
123,349,435,0,1391,349,884,0,-0.00638113479654
128,349,432,0,1445,349,894,0,-0.006637949447954
127,349,430,0,1381,349,868,0,-0.004950292746477
122,349,429,0,1381,349,869,0,-0.004386540849033
126,349,427,0,1436,349,899,0,-0.004386540849033
122,349,424,0,1390,349,874,0,-0.003035095293497
122,349,429,0,1363,349,863,0,-0.001157739663156
126,349,429,0,1389,349,868,0,-0.00089275275307
125,349,426,0,1360,349,855,0,-0.000221129473646
113,349,431,0,1432,349,878,0,-0.000644053417356
123,349,428,0,1402,349,871,0,0.001003784007392
119,349,425,0,1399,349,869,0,0.001003784007392
117,349,423,0,1385,349,864,0,0.001183272293246
118,349,423,0,1432,349,878,0,0.001183272293246
117,349,419,0,1390,349,871,0,0.002094163162033
115,349,430,0,1394,349,870,0,0.002094163162033
113,349,426,0,1430,349,886,0,0.002220521947163
114,349,422,0,1389,349,869,0,0.001543321642691
109,349,428,0,1391,349,872,0,0.00142184965612
112,349,426,0,1384,349,870,0,0.002101079906696
114,349,422,0,1404,349,877,0,0.000587940605389
124,349,426,0,1389,349,872,0,0.000847422120335
121,349,422,0,1366,349,857,0,0.001868805147666
118,349,421,0,1394,349,874,0,0.000640938949277
122,349,423,0,1367,349,859,0,-0.00075416381151
113,349,441,0,1349,349,850,0,-0.00075416381151
123,349,421,0,1389,349,868,0,0.000472683023503
125,349,425,0,1390,349,870,0,-0.001102720281568
125,349,427,0,1392,349,870,0,-0.000945027797077
118,349,428,0,1403,349,877,0,-0.000945027797077
119,349,426,0,1406,349,873,0,-0.000828152071918
120,349,426,0,1428,349,893,0,-0.000576640521295
125,349,421,0,1392,349,869,0,-0.001333479351834
121,349,423,0,1389,349,871,0,-0.001333479351834
122,349,425,0,1372,349,863,0,-0.001347395214483
119,349,421,0,1402,349,873,0,-1.2487268160871E-05
117,349,429,0,1386,349,871,0,0.000458211585428
120,349,427,0,1401,349,880,0,-0.001072107304513
124,349,427,0,1382,349,872,0,-0.001072107304513
120,349,427,0,1395,349,872,0,-0.001072107304513
115,349,432,0,1437,349,885,0,0.000626834916527
125,349,425,0,1385,349,873,0,0.001029568298509
119,349,423,0,1389,349,869,0,0.001029568298509
118,349,422,0,1379,349,869,0,-0.000439060322442
121,349,422,0,1373,349,863,0,0.001167675380344
120,349,423,0,1369,349,863,0,0.001167675380344
118,349,420,0,1395,349,872,0,0.000106264131393
124,349,424,0,1372,349,859,0,0.00018569291388
121,349,427,0,1369,349,858,0,0.000427008445069
120,349,425,0,1350,349,849,0,0.000427008445069
114,349,427,0,1407,349,881,0,0.000610236984517
120,349,425,0,1395,349,871,0,-0.000788956012109
121,349,420,0,1391,349,877,0,0.000116658005221
122,349,424,0,1381,349,875,0,-0.000385944994359
120,349,422,0,1372,349,863,0,0.000103168147323
122,349,425,0,1382,349,871,0,-0.000345883158638
114,349,427,0,1446,349,886,0,0.000279071945951
121,349,426,0,1393,349,873,0,-0.000775618234384
114,349,428,0,1410,349,886,0,-0.000775618234384
122,349,425,0,1366,349,860,0,-0.000165168525193
117,349,430,0,1383,349,867,0,-0.000973716978401
121,349,424,0,1371,349,860,0,-0.001738655158079
113,349,430,0,1386,349,874,0,-0.001738655158079
121,349,424,0,1382,349,873,0,-0.00060592362425
119,349,420,0,1395,349,881,0,0.00076472354516
120,349,425,0,1393,349,871,0,-0.000740195224988
113,349,428,0,1390,349,869,0,-0.000740195224988
118,349,425,0,1411,349,872,0,0.000477740286845
116,349,426,0,1370,349,857,0,-0.000210491851006
121,349,425,0,1401,349,877,0,5.5490205173377E-05
118,349,428,0,1446,349,887,0,5.5490205173377E-05
116,349,426,0,1447,349,887,0,-3.67286702783392E-05
119,349,422,0,1365,349,859,0,0.000107801212726
114,349,428,0,1403,349,878,0,0.000773079368483
123,349,426,0,1388,349,866,0,0.000390509116324
120,349,420,0,1383,349,868,0,0.000390509116324
116,349,428,0,1368,349,858,0,0.001084911343941
116,349,427,0,1395,349,871,0,0.000430524469691
119,349,425,0,1394,349,872,0,0.000213215366284
113,349,428,0,1393,349,870,0,0.000689438469667
119,349,428,0,1437,349,886,0,0.000370435114455
119,349,428,0,1370,349,862,0,-0.000263895800285
119,349,427,0,1393,349,870,0,0.000157829618782
115,349,422,0,1393,349,870,0,-0.000136988873095
126,349,423,0,1366,349,859,0,0.000252236489243
122,349,422,0,1344,349,849,0,0.000659483033636
120,349,422,0,1388,349,870,0,-0.000895119151729
123,349,429,0,1392,349,873,0,-0.00128440076445
120,349,426,0,1383,349,873,0,-0.000529803272426
120,349,427,0,1391,349,881,0,-0.000529803272426
115,349,434,0,1351,349,846,0,-0.00021406940406
119,349,425,0,1389,349,867,0,-0.000178928209844
121,349,426,0,1447,349,887,0,0.002730914701832
121,349,429,0,1367,349,860,0,0.002708673169759
116,349,431,0,1447,349,888,0,0.002708673169759
119,349,428,0,1377,349,852,0,0.001444102513629
121,349,428,0,1454,349,874,0,0.001444102513629
126,349,425,0,1377,349,855,0,0.002340515104284
140,349,423,0,1391,349,851,0,0.013973444487406
160,349,414,0,1410,349,857,0,0.000114252014428
137,349,424,0,1295,349,785,0,0.000114252014428
134,349,424,0,1306,349,773,0,-0.001116106660614
135,349,428,0,1297,349,777,0,0.004676348289776
145,349,422,0,1345,349,791,0,0.007886182292716
141,349,416,0,1469,349,823,0,0.010457756540044
141,349,413,0,1447,349,802,0,0.011312993066428
153,349,405,0,1293,349,736,0,0.008083556775587
153,349,406,0,1409,349,693,0,0.002204805910046
194,349,372,0,1472,349,702,0,0.002204805910046
178,349,375,0,1497,349,629,0,0.022609408279721
175,349,372,0,1458,349,600,0,0.055452085831839
168,349,378,0,1407,349,582,0,0.028418303884131
170,349,366,0,1413,349,562,0,0.023864615410031
166,349,363,0,1425,349,547,0,0.023864615410031
169,349,351,0,1397,349,545,0,0.059843075691044
175,349,295,0,1321,349,497,0,0.052985409078056
170,349,278,0,1417,349,514,0,0.017418398974698
163,349,271,0,1336,349,488,0,0.017418398974698
155,349,253,0,1314,349,467,0,0.046699217518084
161,349,231,0,1265,349,461,0,0.008130067768335
139,349,234,0,1260,349,464,0,-0.014662510501697
123,349,233,0,1201,349,428,0,-0.014662510501697
98,349,191,0,1185,349,398,0,0.028946772795251
89,349,121,0,1218,349,413,0,-0.038228201953638
47,349,113,0,1214,349,362,0,-0.038228201953638
12,349,105,0,1213,349,366,0,-0.05255743454342
0,0,0,0,1162,349,342,0,0.131120547737036
0,0,0,0,1174,349,356,0,0.174305120339632
0,0,0,0,1143,349,343,0,0.174305120339632
0,0,0,0,1071,349,327,0,0.203152875233559
0,0,0,0,1089,349,255,0,0.209126493897633
0,0,0,0,1063,349,281,0,0.215819054772573
0,0,0,0,1045,349,284,0,0.218105785071356
0,0,0,0,1055,349,253,0,0.220933048891746
0,0,0,0,1060,349,270,0,0.220933048891746
0,0,0,0,1072,349,263,0,0.223430125789088
0,0,0,0,1066,349,209,0,0.221124007271852
0,0,0,0,1103,349,223,0,0.218805309820811
0,0,0,0,1081,349,206,0,0.218805309820811
0,0,0,0,1091,349,241,0,0.220009622498061
0,0,0,0,1123,349,221,0,0.220009622498061
0,0,0,0,1165,349,190,0,0.216002027343151
0,0,0,0,1185,349,208,0,0.215183957988473
0,0,0,0,1200,349,227,0,0.199328632220542
0,0,0,0,1182,349,241,0,0.19726421898735
0,0,0,0,1174,349,260,0,0.194606793858497
0,0,0,0,1206,349,262,0,0.188864960743088
0,0,0,0,1196,349,290,0,0.188864960743088
0,0,0,0,1198,349,288,0,0.183744210409235
0,0,0,0,1216,349,329,0,0.173417919637759
0,0,0,0,1212,349,331,0,0.173417919637759
0,0,0,0,1268,349,322,0,0.167490222565873
0,0,0,0,1224,349,346,0,0.163346899238278
0,0,0,0,1226,349,370,0,0.163346899238278
0,0,0,0,1232,349,377,0,0.159818473175666
0,0,0,0,1249,349,354,0,0.157436661120527
0,0,0,0,1194,349,361,0,0.153146672722134
0,0,0,0,1188,349,395,0,0.153146672722134
15,349,27,0,1218,349,404,0,0.146269300918859
8,349,30,0,1184,349,385,0,0.005845683193669
8,349,72,0,1180,349,391,0,0.025587125758625
13,349,91,0,1202,349,348,0,0.049406081152862
30,349,88,0,1180,349,335,0,0.076166455748036
0,0,0,0,1232,349,342,0,0.076166455748036
10,349,23,0,1220,349,362,0,0.122813663970037
0,0,0,0,1210,349,349,0,0.122813663970037
0,0,0,0,1165,349,384,0,0.129650902262366
0,0,0,0,1179,349,324,0,0.177147303621238
0,0,0,0,1172,349,379,0,0.174245715112938
0,0,0,0,1174,349,378,0,0.170417865373983
0,0,0,0,1206,349,391,0,0.165531036725808
0,0,0,0,1198,349,412,0,0.162810834553158
0,0,0,0,1210,349,422,0,0.162810834553158
0,0,0,0,1221,349,422,0,0.160939629965253
0,0,0,0,1211,349,447,0,0.159380542694437
0,0,0,0,1254,349,417,0,0.152698234022727
0,0,0,0,1240,349,439,0,0.156125149243898
0,0,0,0,1244,349,444,0,0.156125149243898
0,0,0,0,1331,349,392,0,0.159660576246975
0,0,0,0,1355,349,367,0,0.159660576246975
0,0,0,0,1369,349,440,0,0.162071324131165
0,0,0,0,1341,349,417,0,0.162071324131165
0,0,0,0,1324,349,436,0,0.124917675159725
0,0,0,0,1437,349,426,0,0.165642497990054
0,0,0,0,1239,349,326,0,0.165546036338079
0,0,0,0,1255,349,359,0,0.159331814362507
7,349,13,0,1392,349,431,0,0.159331814362507
10,349,34,0,1290,349,400,0,0.157961377006302
14,349,67,0,1086,349,445,0,0.146180163586132
13,349,29,0,1379,349,464,0,0.146180163586132
16,349,53,0,1402,349,481,0,0.138577803724001
16,349,74,0,1448,349,551,0,0.134777568768777
29,349,100,0,1404,349,515,0,0.128949132592527
37,349,126,0,1410,349,547,0,0.198189768161164
49,349,149,0,1344,349,538,0,0.182393422477853
60,349,174,0,1429,349,620,0,0.182393422477853
79,349,202,0,1438,349,636,0,0.14578436048438
91,349,230,0,1427,349,623,0,0.112403543186989
121,349,253,0,1489,349,722,0,0.092150963186648
138,349,283,0,1482,349,733,0,0.064736149149311
152,349,304,0,1436,349,706,0,0.057126179480743
175,349,329,0,1542,349,784,0,0.057126179480743
191,349,349,0,1494,349,758,0,0.039927849516648
207,349,366,0,1507,349,785,0,0.02160595360678
212,349,382,0,1511,349,802,0,0.025943681508908
227,349,394,0,1470,349,784,0,0.025943681508908
237,349,412,0,1511,349,804,0,0.01371363782131
160,349,346,0,1500,349,818,0,-0.00360145110579
188,349,374,0,1519,349,841,0,-0.004067818997365
175,349,377,0,1551,349,867,0,-0.015098451424854
141,349,342,0,1519,349,851,0,-0.021346485033026
120,349,333,0,1475,349,832,0,-0.017497886230013
167,349,376,0,1475,349,825,0,-0.013743099641287
251,349,441,0,1497,349,832,0,-0.016533778485003
245,349,435,0,1501,349,852,0,-0.016581838067142
239,349,440,0,1504,349,863,0,-0.016581838067142
232,349,432,0,1489,349,865,0,-0.013935786050578
225,349,434,0,1509,349,861,0,0.003096432782513
226,349,431,0,1460,349,826,0,-0.013377212521592
219,349,424,0,1419,349,809,0,-0.003111923815253
208,349,425,0,1465,349,820,0,0.000292268715177
204,349,420,0,1461,349,843,0,-0.001104312576083
198,349,423,0,1496,349,858,0,-0.001104312576083
193,349,422,0,1453,349,819,0,-0.004014489791596
186,349,420,0,1425,349,822,0,0.007841188542598
184,349,418,0,1397,349,807,0,0.009563669677841
190,349,423,0,1410,349,824,0,0.008955971487694
183,349,418,0,1437,349,831,0,0.008955971487694
177,349,420,0,1444,349,843,0,0.003870592868271
189,349,429,0,1437,349,831,0,0.000465025795124
176,349,421,0,1386,349,808,0,0.000465025795124
165,349,423,0,1376,349,796,0,0.004300313855499
170,349,422,0,1399,349,801,0,0.004300313855499
167,349,421,0,1395,349,811,0,0.00362380027347
164,349,420,0,1439,349,840,0,0.012024200377101
161,349,417,0,1435,349,863,0,0.012024200377101
154,349,418,0,1439,349,876,0,0.006552564898698
154,349,418,0,1434,349,878,0,0.006552564898698
162,349,421,0,1398,349,849,0,0.001801852749166
155,349,419,0,1402,349,838,0,0.004419735028439
152,349,416,0,1388,349,830,0,0.004419735028439
155,349,413,0,1390,349,820,0,0.000965316999842
154,349,424,0,1386,349,823,0,0.002738832262422
160,349,428,0,1388,349,823,0,0.009908618788421
156,349,427,0,1367,349,818,0,0.009908618788421
157,349,428,0,1387,349,826,0,0.014053268512204
153,349,426,0,1399,349,819,0,0.003885565755073
154,349,424,0,1408,349,843,0,0.010603644300629
155,349,423,0,1369,349,838,0,0.010603644300629
147,349,422,0,1389,349,846,0,0.009235408509685
151,349,425,0,1431,349,861,0,-0.002032167464081
153,349,429,0,1385,349,845,0,-0.002032167464081
150,349,424,0,1383,349,844,0,-0.002032167464081
147,349,436,0,1416,349,857,0,-0.003344873417052
156,349,435,0,1412,349,856,0,-0.000482921714187
156,349,434,0,1384,349,840,0,-0.000717454802443
155,349,433,0,1397,349,844,0,0.009525079967999
154,349,436,0,1376,349,835,0,0.009525079967999
150,349,434,0,1388,349,841,0,-0.001549169959476
152,349,434,0,1421,349,857,0,-0.001549169959476
153,349,434,0,1407,349,840,0,0.000501546538695
150,349,435,0,1415,349,863,0,-0.005564438039842
148,349,431,0,1409,349,846,0,-0.008586073627896
145,349,430,0,1383,349,832,0,0.002246370851793
144,349,428,0,1389,349,843,0,0.013349372843549
139,349,426,0,1370,349,847,0,-0.002593133741021
136,349,425,0,1400,349,852,0,-0.008523621515651
143,349,424,0,1394,349,858,0,-0.008523621515651
139,349,422,0,1353,349,836,0,-0.008130139898223
139,349,421,0,1394,349,845,0,-0.001229459476472
140,349,422,0,1379,349,845,0,-0.006493838146319
134,349,430,0,1388,349,851,0,-0.006493838146319
139,349,427,0,1384,349,848,0,-0.000313398370964
133,349,424,0,1380,349,844,0,-0.000313398370964
131,349,426,0,1405,349,860,0,0.003580560830486
132,349,425,0,1355,349,830,0,-0.001668058711977
125,349,422,0,1402,349,855,0,0.01740341562535
126,349,419,0,1400,349,843,0,0.01740341562535
120,349,422,0,1416,349,856,0,0.011130170632139
122,349,418,0,1341,349,826,0,0.002937779826055
126,349,419,0,1376,349,842,0,0.002937779826055
125,349,419,0,1403,349,872,0,0.000174786296685
126,349,423,0,1381,349,854,0,-0.004811057447964
129,349,422,0,1370,349,842,0,-0.002019305660994
140,349,424,0,1350,349,834,0,-0.001897798554583
144,349,423,0,1354,349,830,0,-0.005155030082342
147,349,422,0,1410,349,814,0,-0.003075668035112
141,349,416,0,1283,349,778,0,-0.003075668035112
139,349,417,0,1372,349,818,0,0.003396778002166
132,349,421,0,1399,349,805,0,0.003396778002166
137,349,406,0,1388,349,810,0,0.007988509951821
133,349,403,0,1436,349,796,0,0.008602715130192
135,349,393,0,1311,349,729,0,0.008602715130192
151,349,375,0,1318,349,723,0,0.010492210801708
160,349,359,0,1284,349,718,0,0.010492210801708
164,349,348,0,1278,349,650,0,0.033095991781463
160,349,349,0,1244,349,643,0,0.019289740340975
146,349,359,0,1249,349,654,0,0.023688300805536
149,349,337,0,1251,349,579,0,0.039300460914037
148,349,341,0,1197,349,575,0,0.034094175697286
140,349,309,0,1184,349,496,0,0.046685021506541
137,349,278,0,1139,349,490,0,0.06726231920052
138,349,262,0,1161,349,459,0,0.06726231920052
134,349,245,0,1126,349,434,0,0.028844208729731
126,349,244,0,1162,349,413,0,0.043994455891612
121,349,227,0,1072,349,380,0,0.007863658400198
117,349,214,0,959,349,353,0,0.007863658400198
94,349,208,0,976,349,363,0,0.035877447269011
70,349,162,0,1063,349,336,0,0.079231005636499
74,349,109,0,1274,349,370,0,0.059194103423134
42,349,107,0,1158,349,387,0,0.059194103423134
18,349,106,0,1129,349,358,0,-0.020863159540451
12,349,104,0,1213,349,362,0,0.008256923638928
0,0,0,0,1418,349,428,0,0.111392536203485
0,0,0,0,1441,349,391,0,0.094937867336132
0,0,0,0,1295,349,375,0,0.142625823744831
0,0,0,0,1242,349,410,0,0.148380528124928
0,0,0,0,1255,349,361,0,0.16676824766036
0,0,0,0,1312,349,334,0,0.169684538248544
0,0,0,0,1291,349,325,0,0.14398682879491
0,0,0,0,1285,349,371,0,0.175154316513521
0,0,0,0,1251,349,305,0,0.175154316513521
0,0,0,0,1199,349,302,0,0.152424695897999
0,0,0,0,1240,349,309,0,0.152424695897999
0,0,0,0,1253,349,254,0,0.159356822178879
0,0,0,0,1265,349,235,0,0.162922896381483
0,0,0,0,1341,349,172,0,0.162922896381483
0,0,0,0,1282,349,220,0,0.189819325921451
0,0,0,0,1267,349,204,0,0.189819325921451
0,0,0,0,1161,349,255,0,0.166382219639698
0,0,0,0,1194,349,255,0,0.179400949692713
0,0,0,0,1210,349,263,0,0.17796181670063
0,0,0,0,1278,349,238,0,0.17796181670063
0,0,0,0,1235,349,251,0,0.19470474482177
0,0,0,0,1140,349,281,0,0.187914481748978
0,0,0,0,1203,349,279,0,0.187914481748978
0,0,0,0,1095,349,313,0,0.185396325031191
0,0,0,0,1211,349,252,0,0.185583107656903
0,0,0,0,1199,349,247,0,0.172118446229237
0,0,0,0,1149,349,263,0,0.17265061346327
0,0,0,0,1162,349,303,0,0.161408392488624
