x1L,y1L,x2L,y2L,x1R,y1R,x2R,y2R,g1,g2,g3
0,0,0,0,1295,349,420,0,0.19217294936994,-0.19217294936994,192.17294936994
0,0,0,0,1218,349,447,0,0.19217294936994,-0.19217294936994,192.17294936994
0,349,10,0,1292,349,433,0,0.19217294936994,-0.19217294936994,192.17294936994
1,349,32,0,1392,349,465,0,0.116121308764905,-0.116121308764905,116.121308764905
5,349,61,0,1216,349,445,0,0.161954175384757,-0.161954175384757,161.954175384757
-3,349,73,0,1247,349,436,0,0.151499422173731,-0.151499422173731,151.499422173731
6,349,100,0,1070,349,368,0,0.063260812760866,-0.063260812760866,63.260812760866
7,349,124,0,1134,349,426,0,-0.027295535665801,0.027295535665801,-27.295535665801
25,349,101,0,1145,349,412,0,0.044711913782361,-0.044711913782361,44.711913782361
23,349,89,0,1213,349,429,0,0.062870596592283,-0.062870596592283,62.870596592283
24,349,71,0,1166,349,413,0,0.068046910995505,-0.068046910995505,68.046910995505
16,349,83,0,1194,349,417,0,0.068874576655056,-0.068874576655056,68.874576655056
6,349,90,0,1066,349,357,0,0.068874576655056,-0.068874576655056,68.874576655056
11,349,104,0,1119,349,393,0,0.163925203614475,-0.163925203614475,163.925203614475
-3,349,108,0,1232,349,401,0,0.163925203614475,-0.163925203614475,163.925203614475
0,349,12,0,1291,349,433,0,0.125845394523809,-0.125845394523809,125.845394523809
0,0,0,0,1264,349,425,0,0.126785267438777,-0.126785267438777,126.785267438777
0,0,0,0,1312,349,429,0,0.142749072093556,-0.142749072093556,142.749072093556
0,0,0,0,1261,349,449,0,0.123649949775299,-0.123649949775299,123.649949775299
0,0,0,0,1287,349,482,0,0.121235607688327,-0.121235607688327,121.235607688327
0,0,0,0,1273,349,450,0,0.1127100932407,-0.1127100932407,112.7100932407
0,0,0,0,1344,349,487,0,0.1127100932407,-0.1127100932407,112.7100932407
0,0,0,0,1416,349,453,0,0.132037565035732,-0.132037565035732,132.037565035732
0,0,0,0,1380,349,468,0,0.110473301772052,-0.110473301772052,110.473301772052
0,0,0,0,1362,349,445,0,0.110473301772052,-0.110473301772052,110.473301772052
0,0,0,0,1270,349,430,0,0.129125009673989,-0.129125009673989,129.125009673989
0,0,0,0,1319,349,378,0,0.121675285623797,-0.121675285623797,121.675285623797
0,0,0,0,1243,349,419,0,0.121675285623797,-0.121675285623797,121.675285623797
0,0,0,0,1280,349,403,0,0.128091681799991,-0.128091681799991,128.091681799991
0,0,0,0,1268,349,411,0,0.127297517362313,-0.127297517362313,127.297517362313
0,0,0,0,1294,349,438,0,0.125807481844697,-0.125807481844697,125.807481844697
0,0,0,0,1304,349,459,0,0.124413333063141,-0.124413333063141,124.413333063141
0,0,0,0,1299,349,429,0,0.124413333063141,-0.124413333063141,124.413333063141
0,0,0,0,1301,349,435,0,0.117854580928068,-0.117854580928068,117.854580928068
0,0,0,0,1272,349,471,0,0.120781734486372,-0.120781734486372,120.781734486372
0,0,0,0,1276,349,446,0,0.126187998862751,-0.126187998862751,126.187998862751
0,0,0,0,1288,349,407,0,0.122946069931727,-0.122946069931727,122.946069931727
0,0,0,0,1290,349,383,0,0.121573937299143,-0.121573937299143,121.573937299143
0,0,0,0,1311,349,417,0,0.117581541532946,-0.117581541532946,117.581541532946
0,0,0,0,1352,349,409,0,0.117581541532946,-0.117581541532946,117.581541532946
0,0,0,0,1283,349,422,0,0.126510298552275,-0.126510298552275,126.510298552275
0,0,0,0,1302,349,396,0,0.13368449990603,-0.13368449990603,133.68449990603
0,0,0,0,1284,349,423,0,0.123699953591054,-0.123699953591054,123.699953591054
0,0,0,0,1281,349,415,0,0.133581658242696,-0.133581658242696,133.581658242696
0,0,0,0,1322,349,426,0,0.133581658242696,-0.133581658242696,133.581658242696
0,0,0,0,1286,349,439,0,0.125665106732029,-0.125665106732029,125.665106732029
0,0,0,0,1291,349,470,0,0.116206220919045,-0.116206220919045,116.206220919045
0,0,0,0,1299,349,468,0,0.120118216043238,-0.120118216043238,120.118216043238
0,0,0,0,1346,349,471,0,0.120118216043238,-0.120118216043238,120.118216043238
0,0,0,0,1309,349,467,0,0.120188116877522,-0.120188116877522,120.188116877522
0,0,0,0,1277,349,477,0,0.190811715788809,-0.190811715788809,190.811715788809
0,0,0,0,1233,349,456,0,0.128966135296642,-0.128966135296642,128.966135296642
0,0,0,0,1297,349,501,0,0.128966135296642,-0.128966135296642,128.966135296642
0,0,0,0,1319,349,496,0,0.17193605335244,-0.17193605335244,171.93605335244
5,349,9,0,1311,349,507,0,0.112822655696291,-0.112822655696291,112.822655696291
-18,349,24,0,1300,349,502,0,0.17218471192788,-0.17218471192788,172.18471192788
-16,349,47,0,1356,349,500,0,0.161408656360945,-0.161408656360945,161.408656360945
-14,349,76,0,1342,349,512,0,0.161408656360945,-0.161408656360945,161.408656360945
-2,349,99,0,1350,349,528,0,0.173236358139949,-0.173236358139949,173.236358139949
3,349,119,0,1366,349,575,0,0.154587598178173,-0.154587598178173,154.587598178173
15,349,146,0,1392,349,588,0,0.154587598178173,-0.154587598178173,154.587598178173
30,349,171,0,1300,349,578,0,0.128817719275272,-0.128817719275272,128.817719275272
52,349,197,0,1413,349,672,0,0.132680104556134,-0.132680104556134,132.680104556134
61,349,221,0,1379,349,644,0,0.108283011876209,-0.108283011876209,108.283011876209
86,349,249,0,1433,349,691,0,0.088736107500392,-0.088736107500392,88.736107500392
99,349,276,0,1413,349,702,0,0.088736107500392,-0.088736107500392,88.736107500392
119,349,299,0,1463,349,753,0,0.069261631186066,-0.069261631186066,69.261631186066
138,349,319,0,1377,349,695,0,0.05011833161533,-0.05011833161533,50.11833161533
160,349,339,0,1419,349,734,0,0.047952597737658,-0.047952597737658,47.952597737658
169,349,358,0,1453,349,792,0,0.021588764345652,-0.021588764345652,21.588764345652
180,349,375,0,1429,349,761,0,0.016254839142863,-0.016254839142863,16.254839142863
196,349,387,0,1404,349,747,0,0.016254839142863,-0.016254839142863,16.254839142863
199,349,398,0,1435,349,781,0,0.011386202305626,-0.011386202305626,11.386202305626
209,349,410,0,1455,349,820,0,0.011386202305626,-0.011386202305626,11.386202305626
216,349,417,0,1471,349,841,0,-9.71684770325592E-05,9.71684770325592E-05,-0.097168477032559
211,349,424,0,1456,349,826,0,0.011047783067754,-0.011047783067754,11.047783067754
218,349,425,0,1454,349,822,0,-0.011714250358033,0.011714250358033,-11.714250358033
213,349,431,0,1458,349,816,0,-0.004308766493397,0.004308766493397,-4.308766493397
216,349,434,0,1438,349,817,0,0.000374449938124,-0.000374449938124,0.374449938124
115,349,345,0,1433,349,828,0,-0.019186486430554,0.019186486430554,-19.186486430554
176,349,399,0,1476,349,847,0,-0.01815547171924,0.01815547171924,-18.15547171924
145,349,381,0,1489,349,859,0,-0.016865718835309,0.016865718835309,-16.865718835309
125,349,363,0,1466,349,860,0,-0.029595599501686,0.029595599501686,-29.595599501686
215,349,441,0,1470,349,855,0,-0.030035273010371,0.030035273010371,-30.035273010371
213,349,440,0,1455,349,837,0,-0.012364715694594,0.012364715694594,-12.364715694594
9,349,625,0,1453,349,841,0,0.000220472934674,-0.000220472934674,0.220472934674
268,349,540,0,1436,349,845,0,-0.000261468159445,0.000261468159445,-0.261468159445
302,349,598,0,1468,349,859,0,-0.001070910992339,0.001070910992339,-1.070910992339
273,349,571,0,1437,349,843,0,-0.001070910992339,0.001070910992339,-1.070910992339
172,349,461,0,1443,349,840,0,-0.000730398579596,0.000730398579596,-0.730398579596
109,349,414,0,1426,349,826,0,0.001470998205755,-0.001470998205755,1.470998205755
74,349,385,0,1634,349,604,0,-0.00274380955466,0.00274380955466,-2.74380955466
72,349,475,0,1367,349,798,0,-0.00274380955466,0.00274380955466,-2.74380955466
-240,349,825,0,2077,349,580,0,0.010302092691641,-0.010302092691641,10.302092691641
-718,349,1037,0,1586,349,718,0,0.009517539267312,-0.009517539267312,9.517539267312
-199,349,721,0,1592,349,771,0,0.009517539267312,-0.009517539267312,9.517539267312
-1392,349,1169,0,1558,349,784,0,0.04662839197027,-0.04662839197027,46.62839197027
182,349,853,0,1388,349,813,0,0.02468573309428,-0.02468573309428,24.68573309428
238,349,785,0,1352,349,826,0,0.035102041089254,-0.035102041089254,35.102041089254
262,349,686,0,1348,349,832,0,0.012042469439745,-0.012042469439745,12.042469439745
202,349,905,0,1336,349,827,0,0.012042469439745,-0.012042469439745,12.042469439745
-144,349,704,0,1424,349,779,0,-0.0030895985424,0.0030895985424,-3.0895985424
49,349,363,0,1475,349,826,0,-0.002946856527855,0.002946856527855,-2.946856527855
-148,349,684,0,1321,349,841,0,-0.01921991826271,0.01921991826271,-19.21991826271
-132,349,190,0,1314,349,840,0,-0.012581277666026,0.012581277666026,-12.581277666026
0,0,0,0,1341,349,837,0,0.02109214466913,-0.02109214466913,21.09214466913
-7522,349,916,0,1308,349,833,0,0.029751067462979,-0.029751067462979,29.751067462979
-4880,349,3239,0,1281,349,791,0,0.029751067462979,-0.029751067462979,29.751067462979
-1354,349,559,0,1324,349,821,0,0.031446907057141,-0.031446907057141,31.446907057141
-1569,349,763,0,1329,349,833,0,0.038276594287362,-0.038276594287362,38.276594287362
-229,349,515,0,1341,349,840,0,0.038276594287362,-0.038276594287362,38.276594287362
-1075,349,599,0,1351,349,855,0,0.025481356736442,-0.025481356736442,25.481356736442
152,349,933,0,1384,349,860,0,0.025481356736442,-0.025481356736442,25.481356736442
-384,349,1119,0,1430,349,855,0,0.020209707958789,-0.020209707958789,20.209707958789
-494,349,975,0,1609,349,747,0,0.020209707958789,-0.020209707958789,20.209707958789
181,349,982,0,1622,349,777,0,-0.005415159221433,0.005415159221433,-5.415159221433
-197,349,1072,0,1527,349,866,0,-0.02989643348642,0.02989643348642,-29.89643348642
-378,349,840,0,1449,349,798,0,-0.02989643348642,0.02989643348642,-29.89643348642
-1109,349,1515,0,1493,349,889,0,-0.023102724319888,0.023102724319888,-23.102724319888
-103,349,690,0,1541,349,929,0,-0.033320404801419,0.033320404801419,-33.320404801419
-134,349,452,0,1447,349,699,0,-0.048669193035564,0.048669193035564,-48.669193035564
0,349,503,0,1322,349,762,0,-0.057064611009069,0.057064611009069,-57.064611009069
196,349,1023,0,2389,349,-2460,0,-0.048250400694784,0.048250400694784,-48.250400694784
143,349,690,0,1585,349,-1086,0,-0.052499417480523,0.052499417480523,-52.499417480523
243,349,473,0,1481,349,893,0,-0.053575206274285,0.053575206274285,-53.575206274285
235,349,470,0,1505,349,901,0,-0.054586643854518,0.054586643854518,-54.586643854518
224,349,458,0,1458,349,883,0,-0.046055368587903,0.046055368587903,-46.055368587903
223,349,449,0,1443,349,872,0,-0.044455870161738,0.044455870161738,-44.455870161738
197,349,442,0,1456,349,867,0,-0.028033788865174,0.028033788865174,-28.033788865174
182,349,427,0,1411,349,833,0,-0.016980364640191,0.016980364640191,-16.980364640191
170,349,416,0,1426,349,821,0,-0.016980364640191,0.016980364640191,-16.980364640191
160,349,409,0,1419,349,828,0,-0.006313401511609,0.006313401511609,-6.313401511609
142,349,398,0,1398,349,825,0,0.006471782489345,-0.006471782489345,6.471782489345
140,349,397,0,1341,349,760,0,0.021506255642707,-0.021506255642707,21.506255642707
118,349,388,0,1291,349,744,0,0.021506255642707,-0.021506255642707,21.506255642707
117,349,384,0,1294,349,747,0,0.020954934408971,-0.020954934408971,20.954934408971
107,349,380,0,1369,349,800,0,0.020954934408971,-0.020954934408971,20.954934408971
107,349,377,0,1369,349,804,0,0.02762619900311,-0.02762619900311,27.62619900311
97,349,377,0,1323,349,754,0,0.02762619900311,-0.02762619900311,27.62619900311
90,349,373,0,1349,349,783,0,0.030724486077695,-0.030724486077695,30.724486077695
89,349,378,0,1338,349,793,0,0.026101628948352,-0.026101628948352,26.101628948352
90,349,384,0,1367,349,825,0,0.026336505946977,-0.026336505946977,26.336505946977
89,349,384,0,1393,349,852,0,0.020981812325808,-0.020981812325808,20.981812325808
97,349,392,0,1398,349,857,0,0.01327430278489,-0.01327430278489,13.27430278489
104,349,395,0,1388,349,852,0,0.01327430278489,-0.01327430278489,13.27430278489
110,349,399,0,1352,349,822,0,0.013181788617156,-0.013181788617156,13.181788617156
115,349,408,0,1338,349,813,0,0.010877318716422,-0.010877318716422,10.877318716422
118,349,414,0,1315,349,790,0,0.010877318716422,-0.010877318716422,10.877318716422
123,349,421,0,1367,349,809,0,0.009325049363661,-0.009325049363661,9.325049363661
122,349,422,0,1327,349,798,0,0.015912488887394,-0.015912488887394,15.912488887394
-405,349,718,0,1615,349,598,0,0.015912488887394,-0.015912488887394,15.912488887394
124,349,426,0,1328,349,805,0,0.018745474982114,-0.018745474982114,18.745474982114
131,349,429,0,1335,349,814,0,0.00951867614432,-0.00951867614432,9.51867614432
-90,349,764,0,1782,349,546,0,0.00951867614432,-0.00951867614432,9.51867614432
82,349,394,0,1331,349,818,0,0.00951867614432,-0.00951867614432,9.51867614432
-260,349,811,0,2139,349,486,0,-0.002919764717208,0.002919764717208,-2.919764717208
-345,349,872,0,2149,349,558,0,-0.006746681459729,0.006746681459729,-6.746681459729
-653,349,597,0,1435,349,827,0,0.023712811948905,-0.023712811948905,23.712811948905
-153,349,314,0,1320,349,830,0,0.023712811948905,-0.023712811948905,23.712811948905
-22,349,362,0,1324,349,834,0,0.025090270486053,-0.025090270486053,25.090270486053
-108,349,312,0,1329,349,844,0,0.023211595324557,-0.023211595324557,23.211595324557
-500,349,587,0,1419,349,852,0,0.015467051578206,-0.015467051578206,15.467051578206
-134,349,296,0,1331,349,852,0,0.015467051578206,-0.015467051578206,15.467051578206
-29,349,338,0,1308,349,846,0,0.010125250378153,-0.010125250378153,10.125250378153
-17,349,334,0,1314,349,848,0,-0.01043603037104,0.01043603037104,-10.43603037104
-24,349,388,0,1310,349,849,0,-0.018759857278265,0.018759857278265,-18.759857278265
-6,349,335,0,1327,349,851,0,-0.018759857278265,0.018759857278265,-18.759857278265
-1580,349,135,0,1313,349,848,0,-0.010926052324871,0.010926052324871,-10.926052324871
-2498,349,11158,0,1349,349,563,0,0.025583508565653,-0.025583508565653,25.583508565653
379,349,1085,0,1283,349,569,0,0.049641982201478,-0.049641982201478,49.641982201478
-2413,349,973,0,1324,349,859,0,0.047784191954037,-0.047784191954037,47.784191954037
-995,349,84,0,1332,349,873,0,0.00353052592779,-0.00353052592779,3.53052592779
-2464,349,741,0,1365,349,870,0,0.00353052592779,-0.00353052592779,3.53052592779
-2508,349,1557,0,1391,349,880,0,0.025687490197421,-0.025687490197421,25.687490197421
-147,349,1531,0,1420,349,870,0,0.042252334281389,-0.042252334281389,42.252334281389
-170,349,1244,0,1482,349,854,0,0.010761626518333,-0.010761626518333,10.761626518333
-1553,349,1353,0,1511,349,845,0,0.005878236705996,-0.005878236705996,5.878236705996
-1422,349,993,0,1706,349,682,0,-0.03752420050643,0.03752420050643,-37.52420050643
-965,349,739,0,1532,349,903,0,-0.03752420050643,0.03752420050643,-37.52420050643
-926,349,1050,0,3131,349,-251,0,-0.02897674780408,0.02897674780408,-28.97674780408
-732,349,567,0,1553,349,933,0,-0.044048317821855,0.044048317821855,-44.048317821855
-532,349,1307,0,2822,349,-1055,0,-0.053675836914355,0.053675836914355,-53.675836914355
0,349,683,0,4022,349,-4219,0,-0.056251481031505,0.056251481031505,-56.251481031505
25,349,1094,0,3096,349,-4247,0,-0.056251481031505,0.056251481031505,-56.251481031505
51,349,814,0,1647,349,-685,0,-0.064919508538214,0.064919508538214,-64.919508538214
109,349,781,0,2060,349,-1801,0,-0.067496841590908,0.067496841590908,-67.496841590908
149,349,395,0,1575,349,957,0,-0.052935734422411,0.052935734422411,-52.935734422411
184,349,409,0,1557,349,954,0,-0.052935734422411,0.052935734422411,-52.935734422411
262,349,477,0,1523,349,925,0,-0.050217749587405,0.050217749587405,-50.217749587405
250,349,466,0,1498,349,906,0,-0.050217749587405,0.050217749587405,-50.217749587405
242,349,460,0,1489,349,881,0,-0.050217749587405,0.050217749587405,-50.217749587405
228,349,448,0,1462,349,861,0,-0.032139714714612,0.032139714714612,-32.139714714612
197,349,441,0,1445,349,844,0,-0.032139714714612,0.032139714714612,-32.139714714612
199,349,428,0,1400,349,821,0,0.024895133815073,-0.024895133815073,24.895133815073
180,349,419,0,1380,349,807,0,0.012608727768862,-0.012608727768862,12.608727768862
172,349,413,0,1364,349,786,0,0.012608727768862,-0.012608727768862,12.608727768862
167,349,408,0,1350,349,773,0,0.013841221280673,-0.013841221280673,13.841221280673
158,349,404,0,1381,349,774,0,0.011588876653015,-0.011588876653015,11.588876653015
153,349,403,0,1381,349,797,0,0.004013269919812,-0.004013269919812,4.013269919812
147,349,401,0,1376,349,815,0,0.001647618655543,-0.001647618655543,1.647618655543
142,349,395,0,1441,349,847,0,0.007039002932236,-0.007039002932236,7.039002932236
131,349,394,0,1386,349,814,0,0.007039002932236,-0.007039002932236,7.039002932236
120,349,392,0,1354,349,782,0,0.007935052654037,-0.007935052654037,7.935052654037
121,349,388,0,1313,349,771,0,0.010974868062243,-0.010974868062243,10.974868062243
111,349,382,0,1370,349,809,0,0.010974868062243,-0.010974868062243,10.974868062243
104,349,387,0,1337,349,798,0,0.013425085554191,-0.013425085554191,13.425085554191
99,349,385,0,1371,349,805,0,0.013425085554191,-0.013425085554191,13.425085554191
97,349,381,0,1358,349,809,0,0.010872047905,-0.010872047905,10.872047905
93,349,382,0,1353,349,809,0,0.010872047905,-0.010872047905,10.872047905
95,349,388,0,1385,349,845,0,0.015252676383841,-0.015252676383841,15.252676383841
96,349,385,0,1380,349,838,0,0.015252676383841,-0.015252676383841,15.252676383841
91,349,387,0,1368,349,819,0,0.006440790514287,-0.006440790514287,6.440790514287
89,349,389,0,1305,349,784,0,0.006440790514287,-0.006440790514287,6.440790514287
93,349,391,0,1291,349,773,0,0.013223070537539,-0.013223070537539,13.223070537539
99,349,397,0,1286,349,772,0,0.013223070537539,-0.013223070537539,13.223070537539
94,349,397,0,1308,349,787,0,0.011245090609819,-0.011245090609819,11.245090609819
109,349,393,0,1350,349,803,0,0.008105817384346,-0.008105817384346,8.105817384346
107,349,394,0,1354,349,812,0,0.007025223763722,-0.007025223763722,7.025223763722
106,349,392,0,1337,349,777,0,0.00295824166431,-0.00295824166431,2.95824166431
103,349,400,0,1403,349,821,0,0.005529931147521,-0.005529931147521,5.529931147521
110,349,383,0,1363,349,811,0,0.003454364918813,-0.003454364918813,3.454364918813
116,349,382,0,1361,349,814,0,0.003750237932854,-0.003750237932854,3.750237932854
106,349,382,0,1346,349,793,0,0.007597845628653,-0.007597845628653,7.597845628653
103,349,386,0,1296,349,751,0,0.012555735504086,-0.012555735504086,12.555735504086
112,349,371,0,1343,349,780,0,0.015221829742809,-0.015221829742809,15.221829742809
104,349,371,0,1294,349,740,0,0.015510063338928,-0.015510063338928,15.510063338928
129,349,351,0,1280,349,738,0,0.015510063338928,-0.015510063338928,15.510063338928
131,349,343,0,1311,349,731,0,0.028643789697095,-0.028643789697095,28.643789697095
128,349,340,0,1320,349,708,0,0.033542434039265,-0.033542434039265,33.542434039265
108,349,347,0,1254,349,679,0,0.033542434039265,-0.033542434039265,33.542434039265
109,349,336,0,1186,349,626,0,0.026936585989718,-0.026936585989718,26.936585989718
107,349,337,0,1081,349,567,0,0.026936585989718,-0.026936585989718,26.936585989718
110,349,301,0,1182,349,592,0,0.046683910084359,-0.046683910084359,46.683910084359
124,349,268,0,1317,349,662,0,0.040248622803699,-0.040248622803699,40.248622803699
120,349,273,0,1299,349,640,0,0.072355236088396,-0.072355236088396,72.355236088396
123,349,245,0,1272,349,590,0,0.055498103780524,-0.055498103780524,55.498103780524
126,349,252,0,1195,349,508,0,-0.002030423190435,0.002030423190435,-2.030423190435
115,349,254,0,1128,349,454,0,0.022599480416402,-0.022599480416402,22.599480416402
112,349,243,0,1053,349,445,0,0.022599480416402,-0.022599480416402,22.599480416402
106,349,228,0,1055,349,416,0,0.092745008494604,-0.092745008494604,92.745008494604
97,349,200,0,1113,349,427,0,0.048931965496882,-0.048931965496882,48.931965496882
90,349,194,0,1124,349,395,0,0.048931965496882,-0.048931965496882,48.931965496882
90,349,175,0,1114,349,406,0,0.048933399165444,-0.048933399165444,48.933399165444
76,349,169,0,1185,349,431,0,0.082732790828379,-0.082732790828379,82.732790828379
75,349,153,0,1030,349,348,0,-0.004381913449215,0.004381913449215,-4.381913449215
56,349,157,0,1024,349,373,0,0.008937893629632,-0.008937893629632,8.937893629632
32,349,112,0,1075,349,372,0,0.008937893629632,-0.008937893629632,8.937893629632
18,349,83,0,1211,349,444,0,-0.001658556595109,0.001658556595109,-1.658556595109
2,349,60,0,1182,349,418,0,0.077467055381505,-0.077467055381505,77.467055381505
-21,349,43,0,1251,349,447,0,0.077467055381505,-0.077467055381505,77.467055381505
0,0,0,0,1305,349,441,0,0.124075982670124,-0.124075982670124,124.075982670124
0,0,0,0,1268,349,411,0,0.124075982670124,-0.124075982670124,124.075982670124
0,0,0,0,1245,349,411,0,0.146373439245254,-0.146373439245254,146.373439245254
0,0,0,0,1250,349,423,0,0.152979476532321,-0.152979476532321,152.979476532321
0,0,0,0,1310,349,413,0,0.128912398638585,-0.128912398638585,128.912398638585
0,0,0,0,1253,349,433,0,0.13141143477548,-0.13141143477548,131.41143477548
0,0,0,0,1300,349,455,0,0.152836758148706,-0.152836758148706,152.836758148706
0,0,0,0,1274,349,422,0,0.152836758148706,-0.152836758148706,152.836758148706
0,0,0,0,1290,349,395,0,0.156885557318295,-0.156885557318295,156.885557318295
0,0,0,0,1267,349,399,0,0.161121279954614,-0.161121279954614,161.121279954614
0,0,0,0,1268,349,417,0,0.160925102617338,-0.160925102617338,160.925102617338
0,0,0,0,1260,349,417,0,0.131041973584491,-0.131041973584491,131.041973584491
0,0,0,0,1192,349,395,0,0.144879388936135,-0.144879388936135,144.879388936135
0,0,0,0,1207,349,405,0,0.144879388936135,-0.144879388936135,144.879388936135
0,0,0,0,1285,349,410,0,0.164183476747474,-0.164183476747474,164.183476747474
0,0,0,0,1235,349,404,0,0.164183476747474,-0.164183476747474,164.183476747474
0,0,0,0,1236,349,408,0,0.160036838400123,-0.160036838400123,160.036838400123
0,0,0,0,1198,349,449,0,0.160036838400123,-0.160036838400123,160.036838400123
0,0,0,0,1251,349,450,0,0.155560911229692,-0.155560911229692,155.560911229692
0,0,0,0,1299,349,395,0,0.130447783911784,-0.130447783911784,130.447783911784
0,0,0,0,1239,349,454,0,0.155058731877719,-0.155058731877719,155.058731877719
0,0,0,0,1265,349,419,0,0.153191020409185,-0.153191020409185,153.191020409185
0,0,0,0,1256,349,425,0,0.129013978464941,-0.129013978464941,129.013978464941
0,0,0,0,1265,349,415,0,0.151304339631414,-0.151304339631414,151.304339631414
0,0,0,0,1275,349,435,0,0.146841620259929,-0.146841620259929,146.841620259929
0,0,0,0,1212,349,448,0,0.145175336299882,-0.145175336299882,145.175336299882
0,0,0,0,1287,349,436,0,0.145175336299882,-0.145175336299882,145.175336299882
0,0,0,0,1290,349,458,0,0.145618227883455,-0.145618227883455,145.618227883455
0,0,0,0,1348,349,470,0,0.133326141035998,-0.133326141035998,133.326141035998
0,0,0,0,1309,349,513,0,0.1996698134893,-0.1996698134893,199.6698134893
0,0,0,0,1124,349,354,0,0.1996698134893,-0.1996698134893,199.6698134893
0,0,0,0,1284,349,493,0,0.153295526982304,-0.153295526982304,153.295526982304
-8,349,45,0,1257,349,430,0,0.181137435983442,-0.181137435983442,181.137435983442
0,349,71,0,1149,349,398,0,0.127120735517586,-0.127120735517586,127.120735517586
6,349,78,0,1235,349,451,0,0.127120735517586,-0.127120735517586,127.120735517586
16,349,106,0,1162,349,430,0,0.004753896805286,-0.004753896805286,4.753896805286
31,349,129,0,1085,349,381,0,0.004753896805286,-0.004753896805286,4.753896805286
40,349,156,0,1188,349,425,0,0.004753896805286,-0.004753896805286,4.753896805286
33,349,120,0,1171,349,404,0,0.027659322264918,-0.027659322264918,27.659322264918
37,349,99,0,1394,349,444,0,0.027659322264918,-0.027659322264918,27.659322264918
24,349,104,0,1579,349,472,0,0.056964368565908,-0.056964368565908,56.964368565908
13,349,86,0,1446,349,476,0,0.03881593127767,-0.03881593127767,38.81593127767
11,349,93,0,1329,349,420,0,0.120032238490773,-0.120032238490773,120.032238490773
-9,349,92,0,1481,349,501,0,0.116553104761909,-0.116553104761909,116.553104761909
-10,349,109,0,1627,349,538,0,0.116553104761909,-0.116553104761909,116.553104761909
8,349,18,0,1593,349,566,0,0.124440551654805,-0.124440551654805,124.440551654805
-5,349,21,0,1726,349,520,0,0.09913571488206,-0.09913571488206,99.13571488206
0,0,0,0,1723,349,599,0,0.126680001890933,-0.126680001890933,126.680001890933
0,0,0,0,1632,349,615,0,0.118766299767359,-0.118766299767359,118.766299767359
0,0,0,0,1421,349,550,0,0.145259578518592,-0.145259578518592,145.259578518592
0,0,0,0,1448,349,494,0,0.145259578518592,-0.145259578518592,145.259578518592
1,349,11,0,1806,349,627,0,0.174492493141389,-0.174492493141389,174.492493141389
-5,349,25,0,1701,349,587,0,0.119755859803911,-0.119755859803911,119.755859803911
-12,349,36,0,1694,349,566,0,0.119755859803911,-0.119755859803911,119.755859803911
-16,349,60,0,1631,349,487,0,0.124292763234297,-0.124292763234297,124.292763234297
-16,349,81,0,1695,349,511,0,0.122504970273374,-0.122504970273374,122.504970273374
-14,349,102,0,1463,349,440,0,0.18136117340869,-0.18136117340869,181.36117340869
0,0,0,0,1561,349,523,0,0.12469808496517,-0.12469808496517,124.69808496517
-4,349,48,0,1619,349,507,0,0.135656586497713,-0.135656586497713,135.656586497713
-2,349,51,0,1482,349,382,0,0.127135277019033,-0.127135277019033,127.135277019033
-2,349,67,0,1540,349,476,0,0.126613648798237,-0.126613648798237,126.613648798237
-1,349,87,0,1433,349,498,0,-0.009075883521049,0.009075883521049,-9.075883521049
0,349,110,0,1301,349,462,0,-0.00203674133775,0.00203674133775,-2.03674133775
-3,349,65,0,1564,349,503,0,0.132636096296281,-0.132636096296281,132.636096296281
10,349,21,0,1498,349,492,0,0.14665920468365,-0.14665920468365,146.65920468365
0,0,0,0,1560,349,512,0,0.141118521201556,-0.141118521201556,141.118521201556
0,0,0,0,1567,349,523,0,0.137025234141707,-0.137025234141707,137.025234141707
0,0,0,0,1535,349,515,0,0.137413986656048,-0.137413986656048,137.413986656048
0,0,0,0,1635,349,542,0,0.127550928237143,-0.127550928237143,127.550928237143
0,0,0,0,1534,349,523,0,0.127550928237143,-0.127550928237143,127.550928237143
0,0,0,0,1569,349,562,0,0.175967411720862,-0.175967411720862,175.967411720862
0,0,0,0,1584,349,606,0,0.175967411720862,-0.175967411720862,175.967411720862
0,0,0,0,1570,349,597,0,0.124068378593122,-0.124068378593122,124.068378593122
-22,349,63,0,1477,349,517,0,0.119307450662617,-0.119307450662617,119.307450662617
-17,349,87,0,1394,349,474,0,0.1155275074815,-0.1155275074815,115.5275074815
-10,349,106,0,1526,349,515,0,0.127342791495486,-0.127342791495486,127.342791495486
3,349,52,0,1631,349,550,0,0.130434355408452,-0.130434355408452,130.434355408452
5,349,42,0,1432,349,483,0,0.126791427845444,-0.126791427845444,126.791427845444
-2,349,57,0,1365,349,449,0,0.027262969456378,-0.027262969456378,27.262969456378
1,349,78,0,1408,349,492,0,-4.88446000896196E-05,4.88446000896196E-05,-0.04884460008962
12,349,94,0,1274,349,469,0,-4.88446000896196E-05,4.88446000896196E-05,-0.04884460008962
0,349,27,0,1417,349,491,0,0.08910010787853,-0.08910010787853,89.10010787853
0,349,56,0,1536,349,571,0,0.096029495816723,-0.096029495816723,96.029495816723
-7,349,20,0,1459,349,502,0,0.098409012897889,-0.098409012897889,98.409012897889
0,0,0,0,1430,349,529,0,0.060542293039245,-0.060542293039245,60.542293039245
